event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,media_cost,currency,viewability
evt_3b20d17,impression,2026-06-07 06:56:54+05:30,2026-06-07T12:28:12Z,adv_1144,cmp_1144_2,banner_300x250,ctv,AU,0.0115,USD,0.53
evt_2b20b84,impression,2026-06-07 19:28:14+05:30,2026-06-07T01:32:27Z,adv_1137,cmp_1137_1,interstitial,desktop,CA,0.0078,USD,0.70
evt_f9b1fd59,impression,2026-06-07 09:38:54+05:30,2026-06-07T09:45:33Z,adv_1123,cmp_1123_3,preroll,desktop,DE,0.0057,USD,0.72
evt_f8b1fbc6,impression,2026-06-07 18:39:10+05:30,2026-06-07T07:42:27Z,adv_1109,cmp_1109_2,banner_300x250,tablet,unknown,0.0153,USD,0.83
evt_fbafc1e8,impression,2026-06-07 13:27:47+05:30,2026-06-07T09:10:09Z,adv_1137,cmp_1137_1,interstitial,desktop,CA,0.0042,USD,0.81
evt_fcafc37b,impression,2026-06-07 05:07:54+05:30,2026-06-07T14:17:50Z,adv_1123,cmp_1123_3,banner_728x90,mobile,US,0.0072,USD,0.49
evt_fdafc50e,impression,2026-06-07 22:32:41+05:30,2026-06-07T17:51:46Z,adv_1144,cmp_1144_1,native_feed,tablet,unknown,0.0070,USD,0.67
evt_feafc6a1,impression,2026-06-07 17:00:59+05:30,2026-06-07T02:14:19Z,adv_1123,cmp_1123_3,preroll,mobile,GB,0.0005,INR,0.76
evt_ffafc834,impression,2026-06-07 01:39:14+05:30,2026-06-07T01:08:24Z,adv_1172,cmp_1172_1,banner_728x90,mobile,IN,0.0165,USD,0.48
evt_afc9c7,impression,2026-06-07 09:16:13+05:30,2026-06-07T23:01:36Z,adv_1116,cmp_1116_2,banner_728x90,ctv,GB,0.0181,USD,0.63
evt_1afcb5a,impression,2026-06-07 14:33:57+05:30,2026-06-07T12:39:31Z,adv_1123,cmp_1123_2,banner_728x90,tablet,IN,0.0172,USD,0.84
evt_2afcced,click,2026-06-07 03:15:55+05:30,2026-06-09T12:45:01Z,adv_1179,cmp_1179_1,interstitial,ctv,unknown,0.5438,USD,0.43
evt_f3afb550,impression,2026-06-07 15:17:24+05:30,2026-06-07T19:32:07Z,adv_1158,cmp_1158_3,interstitial,tablet,GB,0.0031,USD,0.78
evt_f4afb6e3,conversion,2026-06-07 00:11:46+05:30,2026-06-07T22:15:20Z,adv_1165,cmp_1165_1,banner_728x90,desktop,DE,0.0000,INR,0.46
evt_6db73123,click,2026-06-07 21:09:13+05:30,2026-06-07T05:23:01Z,adv_1137,cmp_1137_3,interstitial,tablet,US,0.0976,USD,0.44
evt_6cb72f90,click,2026-06-07 15:50:33+05:30,2026-06-07T10:58:36Z,adv_1109,cmp_1109_1,interstitial,desktop,DE,0.0129,INR,0.77
evt_6fb73449,impression,2026-06-07 01:40:07+05:30,2026-06-07T16:44:06Z,adv_1137,cmp_1137_2,banner_300x250,ctv,GB,0.0193,USD,0.85
evt_6eb732b6,impression,2026-06-07 21:15:35+05:30,2026-06-07T17:57:24Z,adv_1165,cmp_1165_1,preroll,tablet,AU,0.0167,USD,0.70
evt_71b7376f,impression,2026-06-07 17:28:29+05:30,2026-06-07T12:33:22Z,adv_1186,cmp_1186_1,interstitial,ctv,,0.0166,USD,0.93
evt_70b735dc,impression,2026-06-07 07:43:40+05:30,2026-06-07T01:38:33Z,adv_1144,cmp_1144_2,interstitial,desktop,CA,0.0036,USD,0.64
evt_73b73a95,impression,2026-06-07 11:06:14+05:30,2026-06-07T12:08:16Z,adv_1179,cmp_1179_3,interstitial,mobile,CA,0.0023,USD,0.72
evt_72b73902,impression,2026-06-07 11:27:20+05:30,2026-06-07T15:29:29Z,adv_1116,cmp_1116_3,preroll,desktop,IN,0.0197,USD,0.70
evt_75b73dbb,impression,2026-06-07 03:14:00+05:30,2026-06-07T16:51:26Z,adv_1151,cmp_1151_3,interstitial,ctv,IN,0.0156,USD,0.55
evt_74b73c28,impression,2026-06-07 07:52:02+05:30,2026-06-07T02:09:41Z,adv_1109,cmp_1109_2,interstitial,tablet,US,0.0106,USD,0.56
evt_7b451fa,impression,2026-06-07 07:10:09+05:30,2026-06-07T12:25:53Z,adv_1109,cmp_1109_2,native_feed,mobile,SG,0.0158,USD,0.68
evt_8b4538d,click,2026-06-07 07:54:42+05:30,2026-06-07T08:26:26Z,adv_1179,cmp_1179_2,banner_300x250,desktop,unknown,0.6839,USD,0.77
evt_5b44ed4,impression,2026-06-07 19:26:12+05:30,2026-06-07T22:24:14Z,adv_1130,cmp_1130_1,preroll,mobile,unknown,0.0146,USD,0.46
evt_6b45067,impression,2026-06-07 03:19:39+05:30,2026-06-07T14:53:08Z,adv_1123,cmp_1123_3,preroll,ctv,GB,0.0155,USD,0.68
evt_3b44bae,impression,2026-06-07 04:28:32+05:30,2026-06-07T13:55:49Z,adv_1179,cmp_1179_1,interstitial,ctv,AU,0.0085,USD,0.87
evt_4b44d41,impression,2026-06-07 04:42:24+05:30,2026-06-07T09:55:28Z,adv_1123,cmp_1123_1,interstitial,tablet,DE,0.0025,INR,0.48
evt_1b44888,impression,2026-06-07 04:25:27+05:30,2026-06-07T11:58:01Z,adv_1186,cmp_1186_2,banner_300x250,ctv,US,0.0020,USD,0.65
evt_2b44a1b,impression,2026-06-07 15:20:20+05:30,2026-06-07T20:59:23Z,adv_1172,cmp_1172_1,preroll,tablet,unknown,0.0187,INR,0.54
evt_2b44a1b,impression,2026-06-07 15:20:20+05:30,2026-06-07T20:59:23Z,adv_1172,cmp_1172_1,preroll,tablet,unknown,0.0187,INR,0.54
evt_ffb44562,impression,2026-06-07 22:51:52+05:30,2026-06-07T20:14:49Z,adv_1116,cmp_1116_3,banner_300x250,mobile,GB,0.0022,USD,0.93
evt_b446f5,impression,2026-06-07 01:13:17+05:30,2026-06-07T18:08:59Z,adv_1130,cmp_1130_2,preroll,ctv,DE,0.0010,INR,0.58
evt_89a852ad,impression,2026-06-07 05:55:21+05:30,2026-06-07T02:37:19Z,adv_1123,cmp_1123_1,banner_728x90,mobile,unknown,0.0161,USD,0.55
evt_88a8511a,impression,2026-06-07 12:58:09+05:30,2026-06-07T04:57:30Z,adv_1130,cmp_1130_1,preroll,tablet,US,0.0079,USD,0.52
evt_87a84f87,impression,2026-06-07 03:36:40+05:30,2026-06-07T22:07:03Z,adv_1116,cmp_1116_2,native_feed,ctv,IN,0.0010,USD,0.51
evt_86a84df4,impression,2026-06-07 22:52:52+05:30,2026-06-07T06:49:49Z,adv_1151,cmp_1151_3,preroll,desktop,unknown,0.0109,USD,0.49
evt_85a84c61,impression,2026-06-07 01:08:48+05:30,2026-06-07T18:24:58Z,adv_1123,cmp_1123_3,banner_728x90,desktop,US,0.0145,USD,0.47
evt_84a84ace,impression,2026-06-07 02:46:44+05:30,2026-06-08T03:33:57Z,adv_1109,cmp_1109_1,interstitial,tablet,DE,0.0039,USD,0.58
evt_83a8493b,impression,2026-06-07 19:24:25+05:30,2026-06-07T15:10:30Z,adv_1179,cmp_1179_3,banner_300x250,desktop,CA,0.0193,USD,0.59
evt_82a847a8,impression,2026-06-07 04:34:09+05:30,2026-06-07T02:25:45Z,adv_1109,cmp_1109_1,native_feed,desktop,DE,0.0087,USD,0.64
evt_81a84615,impression,2026-06-07 08:06:12+05:30,2026-06-07T13:42:07Z,adv_1179,cmp_1179_3,banner_728x90,desktop,AU,0.0112,USD,0.45
evt_80a84482,impression,2026-06-07 09:32:48+05:30,2026-06-07T13:27:06Z,adv_1165,cmp_1165_3,interstitial,ctv,US,0.0002,USD,0.76
evt_3a54124,impression,2026-06-07 15:57:59+05:30,2026-06-07T15:30:55Z,adv_1186,cmp_1186_3,preroll,ctv,DE,0.0026,INR,0.83
evt_4a542b7,impression,2026-06-07 01:48:53+05:30,2026-06-07T02:53:35Z,adv_1123,cmp_1123_1,native_feed,tablet,unknown,0.0060,USD,0.90
evt_5a5444a,click,2026-06-07 03:51:31+05:30,2026-06-07T16:46:52Z,adv_1179,cmp_1179_2,banner_728x90,mobile,DE,0.2761,USD,0.51
evt_6a545dd,impression,2026-06-07 02:36:55+05:30,2026-06-07T23:22:13Z,adv_1158,cmp_1158_1,native_feed,desktop,GB,0.0166,USD,0.85
evt_ffa53ad8,click,2026-06-07 08:34:19+05:30,2026-06-07T12:55:21Z,adv_1123,cmp_1123_2,banner_300x250,ctv,CA,0.7055,USD,0.74
evt_a53c6b,conversion,2026-06-07 07:52:06+05:30,2026-06-07T20:13:10Z,adv_1186,cmp_1186_3,preroll,mobile,CA,0.0000,USD,0.49
evt_1a53dfe,impression,2026-06-07 19:08:57+05:30,2026-06-07T03:47:29Z,adv_1179,cmp_1179_2,preroll,ctv,SG,0.0132,USD,0.61
evt_2a53f91,impression,2026-06-07 19:45:27+05:30,2026-06-07T23:32:07Z,adv_1137,cmp_1137_1,preroll,mobile,GB,0.0087,INR,0.56
evt_fba5348c,impression,2026-06-07 00:12:46+05:30,2026-06-07T22:31:48Z,adv_1123,cmp_1123_3,banner_728x90,tablet,DE,0.0013,USD,0.97
evt_fca5361f,impression,2026-06-07 07:06:23+05:30,2026-06-07T16:27:23Z,adv_1151,cmp_1151_1,banner_300x250,desktop,unknown,0.0170,USD,0.98
evt_1b248d6a,click,2026-06-07 16:21:11+05:30,2026-06-07T13:18:21Z,adv_1116,cmp_1116_3,banner_300x250,desktop,GB,0.7701,USD,0.65
evt_1c248efd,impression,2026-06-07 07:42:52+05:30,2026-06-07T02:14:22Z,adv_1158,cmp_1158_1,native_feed,mobile,IN,0.0096,USD,0.84
evt_19248a44,impression,2026-06-07 20:48:51+05:30,2026-06-07T00:03:58Z,adv_1109,cmp_1109_2,banner_300x250,desktop,US,0.0118,USD,0.43
evt_19248a44,impression,2026-06-07 20:48:51+05:30,2026-06-07T00:03:58Z,adv_1109,cmp_1109_2,banner_300x250,desktop,US,0.0118,USD,0.43
evt_1a248bd7,impression,2026-06-07 23:26:55+05:30,2026-06-07T19:54:14Z,adv_1172,cmp_1172_2,banner_728x90,desktop,,0.0103,USD,0.71
evt_1724871e,impression,2026-06-07 20:28:43+05:30,2026-06-07T12:27:01Z,adv_1116,cmp_1116_3,banner_728x90,desktop,IN,0.0142,USD,0.80
evt_182488b1,impression,2026-06-07 01:53:02+05:30,2026-06-07T20:11:24Z,adv_1137,cmp_1137_1,native_feed,ctv,DE,0.0002,USD,0.46
evt_152483f8,click,2026-06-07 23:43:01+05:30,2026-06-07T19:34:11Z,adv_1116,cmp_1116_3,preroll,mobile,DE,0.8322,USD,0.52
evt_1624858b,impression,2026-06-07 14:38:52+05:30,2026-06-07T10:08:42Z,adv_1151,cmp_1151_1,interstitial,ctv,CA,0.0175,USD,0.78
evt_132480d2,impression,2026-06-07 20:13:32+05:30,2026-06-07T00:24:53Z,adv_1158,cmp_1158_3,banner_728x90,desktop,DE,0.0132,USD,0.53
evt_14248265,impression,2026-06-07 05:13:24+05:30,2026-06-07T10:16:27Z,adv_1130,cmp_1130_3,banner_300x250,mobile,SG,0.0118,INR,0.86
evt_126a313,impression,2026-06-07 00:29:04+05:30,2026-06-07T18:19:07Z,adv_1179,cmp_1179_1,banner_300x250,desktop,GB,0.0083,USD,0.86
evt_26a180,click,2026-06-07 19:16:10+05:30,2026-06-07T13:17:43Z,adv_1137,cmp_1137_3,preroll,ctv,US,0.3964,USD,0.54
evt_326a639,impression,2026-06-07 05:58:00+05:30,2026-06-07T10:22:18Z,adv_1165,cmp_1165_1,banner_728x90,ctv,GB,0.0085,USD,0.44
evt_226a4a6,impression,2026-06-07 17:00:34+05:30,2026-06-07T12:57:17Z,adv_1172,cmp_1172_3,banner_728x90,tablet,CA,0.0097,USD,0.86
evt_226a4a6,impression,2026-06-07 17:00:34+05:30,2026-06-07T12:57:17Z,adv_1172,cmp_1172_3,banner_728x90,tablet,CA,0.0097,USD,0.86
evt_526a95f,impression,2026-06-07 15:59:21+05:30,2026-06-07T18:09:51Z,adv_1186,cmp_1186_1,banner_728x90,ctv,unknown,0.0173,USD,0.99
evt_426a7cc,impression,2026-06-07 23:16:49+05:30,2026-06-07T20:03:45Z,adv_1179,cmp_1179_3,preroll,ctv,SG,0.0095,USD,0.83
evt_726ac85,click,2026-06-07 19:12:46+05:30,2026-06-07T18:45:26Z,adv_1165,cmp_1165_2,native_feed,tablet,CA,0.8832,USD,0.69
evt_626aaf2,impression,2026-06-07 01:58:44+05:30,2026-06-07T23:15:30Z,adv_1109,cmp_1109_1,banner_728x90,ctv,IN,0.0125,USD,0.93
evt_926afab,impression,2026-06-07 14:35:29+05:30,2026-06-07T03:21:41Z,adv_1151,cmp_1151_3,native_feed,tablet,unknown,0.0078,USD,0.81
evt_826ae18,impression,2026-06-07 15:06:51+05:30,2026-06-07T19:27:55Z,adv_1144,cmp_1144_1,preroll,mobile,US,0.0049,INR,0.64
evt_8f1f33d8,click,2026-06-07 12:05:50+05:30,2026-06-07T22:42:33Z,adv_1109,cmp_1109_3,interstitial,desktop,unknown,0.3453,USD,0.89
evt_901f356b,impression,2026-06-07 18:18:51+05:30,2026-06-07T03:47:49Z,adv_1179,cmp_1179_1,banner_728x90,ctv,AU,0.0193,USD,1.00
evt_911f36fe,impression,2026-06-07 18:46:02+05:30,2026-06-09T12:11:51Z,adv_1109,cmp_1109_2,banner_728x90,tablet,DE,0.0064,USD,0.54
evt_921f3891,impression,2026-06-07 10:06:48+05:30,2026-06-07T19:58:32Z,adv_1158,cmp_1158_1,banner_728x90,mobile,GB,0.0193,USD,0.46
evt_931f3a24,click,2026-06-07 01:12:09+05:30,2026-06-07T08:00:56Z,adv_1144,cmp_1144_1,banner_728x90,tablet,US,0.2600,USD,0.85
evt_941f3bb7,impression,2026-06-07 01:32:38+05:30,2026-06-07T04:32:37Z,adv_1144,cmp_1144_2,interstitial,ctv,DE,0.0091,USD,0.69
evt_951f3d4a,impression,2026-06-07 22:10:17+05:30,2026-06-09T18:24:21Z,adv_1179,cmp_1179_2,interstitial,mobile,AU,0.0126,USD,0.53
evt_961f3edd,click,2026-06-07 09:03:03+05:30,2026-06-07T02:09:44Z,adv_1165,cmp_1165_3,preroll,mobile,DE,0.8468,USD,0.67
evt_871f2740,impression,2026-06-07 14:08:44+05:30,2026-06-08T00:05:25Z,adv_957,cmp_957_x,preroll,mobile,SG,0.0068,USD,0.55
evt_881f28d3,impression,2026-06-07 02:33:32+05:30,2026-06-07T10:55:24Z,adv_1172,cmp_1172_3,interstitial,tablet,AU,0.0032,USD,0.62
evt_15224561,conversion,2026-06-07 18:17:20+05:30,2026-06-07T10:42:49Z,adv_1186,cmp_1186_1,preroll,ctv,GB,0.0000,USD,0.72
evt_142243ce,impression,2026-06-07 18:23:03+05:30,2026-06-07T01:41:14Z,adv_1186,cmp_1186_1,preroll,tablet,US,0.0049,INR,0.83
evt_1322423b,impression,2026-06-07 19:25:19+05:30,2026-06-07T22:57:19Z,adv_1151,cmp_1151_2,preroll,tablet,,0.0061,USD,0.62
evt_122240a8,impression,2026-06-07 22:28:44+05:30,2026-06-07T20:05:17Z,adv_1172,cmp_1172_3,banner_728x90,mobile,DE,0.0116,USD,0.88
evt_19224bad,impression,2026-06-07 13:28:56+05:30,2026-06-07T21:00:45Z,adv_1130,cmp_1130_1,banner_728x90,mobile,SG,0.0164,USD,0.55
evt_18224a1a,impression,2026-06-07 09:24:41+05:30,2026-06-07T01:25:19Z,adv_1165,cmp_1165_1,banner_728x90,mobile,CA,0.0137,USD,0.70
evt_17224887,impression,2026-06-07 03:53:11+05:30,2026-06-07T11:44:01Z,adv_1186,cmp_1186_2,preroll,ctv,IN,0.0073,USD,0.59
evt_162246f4,impression,2026-06-07 22:51:50+05:30,2026-06-07T16:39:11Z,adv_1172,cmp_1172_1,banner_728x90,mobile,GB,0.0016,USD,0.99
evt_d2238c9,impression,2026-06-07 04:10:03+05:30,2026-06-07T09:48:52Z,adv_1186,cmp_1186_3,banner_728x90,ctv,US,0.0155,USD,0.83
evt_c223736,impression,2026-06-07 19:59:56+05:30,2026-06-07T23:22:33Z,adv_1158,cmp_1158_2,banner_728x90,tablet,DE,0.0103,INR,0.80
evt_932e44ae,impression,2026-06-07 22:48:59+05:30,2026-06-07T06:27:31Z,adv_1137,cmp_1137_3,banner_300x250,desktop,unknown,0.0160,USD,0.98
evt_942e4641,impression,2026-06-07 01:24:42+05:30,2026-06-07T05:41:58Z,adv_1109,cmp_1109_1,banner_300x250,ctv,AU,0.0192,USD,0.85
evt_912e4188,impression,2026-06-07 09:10:21+05:30,2026-06-07T13:07:33Z,adv_1109,cmp_1109_2,banner_728x90,mobile,,0.0011,USD,0.80
evt_922e431b,click,2026-06-07 13:11:48+05:30,2026-06-07T04:04:18Z,adv_1116,cmp_1116_1,interstitial,mobile,unknown,0.8918,USD,0.94
evt_972e4afa,impression,2026-06-07 12:26:18+05:30,2026-06-07T21:34:37Z,adv_1186,cmp_1186_2,banner_728x90,ctv,AU,0.0033,USD,0.68
evt_982e4c8d,impression,2026-06-07 23:04:26+05:30,2026-06-07T11:54:03Z,adv_1144,cmp_1144_2,interstitial,ctv,IN,0.0100,USD,0.78
evt_952e47d4,impression,2026-06-07 01:37:11+05:30,2026-06-07T22:58:13Z,adv_1165,cmp_1165_3,banner_300x250,ctv,,0.0021,USD,0.71
evt_962e4967,impression,2026-06-07 02:52:45+05:30,2026-06-07T00:29:51Z,adv_1186,cmp_1186_2,interstitial,mobile,AU,0.0047,USD,0.43
evt_8b2e3816,impression,2026-06-07 03:36:40+05:30,2026-06-07T11:24:07Z,adv_1123,cmp_1123_2,native_feed,tablet,GB,0.0009,USD,0.59
evt_8c2e39a9,impression,2026-06-07 15:59:21+05:30,2026-06-07T22:27:53Z,adv_1123,cmp_1123_2,banner_728x90,mobile,US,0.0003,USD,0.86
evt_99308cb7,impression,2026-06-07 11:01:43+05:30,2026-06-07T03:30:20Z,adv_1172,cmp_1172_3,preroll,tablet,unknown,0.0001,USD,0.80
evt_98308b24,impression,2026-06-07 13:01:47+05:30,2026-06-07T09:13:34Z,adv_1109,cmp_1109_2,banner_728x90,tablet,DE,0.0044,USD,0.99
evt_98308b24,impression,2026-06-07 13:01:47+05:30,2026-06-07T09:13:34Z,adv_1109,cmp_1109_2,banner_728x90,tablet,DE,0.0044,USD,0.99
evt_9b308fdd,impression,2026-06-07 15:43:25+05:30,2026-06-07T13:00:02Z,adv_1151,cmp_1151_3,preroll,mobile,,0.0147,USD,0.46
evt_9a308e4a,impression,2026-06-07 01:24:03+05:30,2026-06-07T04:22:24Z,adv_1123,cmp_1123_1,banner_728x90,tablet,CA,0.0044,USD,0.45
evt_9530866b,impression,2026-06-07 09:53:22+05:30,2026-06-07T10:10:04Z,adv_1137,cmp_1137_1,interstitial,desktop,CA,0.0125,USD,0.90
evt_943084d8,impression,2026-06-07 00:02:14+05:30,2026-06-07T04:51:34Z,adv_1158,cmp_1158_1,interstitial,tablet,SG,0.0189,USD,0.77
evt_97308991,impression,2026-06-07 12:31:58+05:30,2026-06-07T09:25:20Z,adv_1186,cmp_1186_3,native_feed,desktop,unknown,0.0170,USD,0.47
evt_963087fe,impression,2026-06-07 23:15:03+05:30,2026-06-07T23:12:23Z,adv_1137,cmp_1137_1,preroll,mobile,AU,0.0129,USD,0.62
evt_9130801f,impression,2026-06-07 16:27:28+05:30,2026-06-07T02:48:21Z,adv_1179,cmp_1179_1,preroll,desktop,,0.0061,USD,0.67
evt_90307e8c,impression,2026-06-07 21:43:27+05:30,2026-06-07T21:24:24Z,adv_1130,cmp_1130_1,preroll,mobile,SG,0.0070,INR,0.44
evt_8729b49c,impression,2026-06-07 05:53:05+05:30,2026-06-07T17:29:26Z,adv_957,cmp_957_x,native_feed,desktop,GB,0.0116,USD,0.49
evt_8829b62f,impression,2026-06-07 11:16:03+05:30,2026-06-07T22:10:30Z,adv_1144,cmp_1144_1,native_feed,desktop,,0.0098,USD,0.81
evt_8929b7c2,impression,2026-06-07 16:31:52+05:30,2026-06-07T18:21:59Z,adv_1172,cmp_1172_1,banner_300x250,tablet,US,0.0097,USD,0.46
evt_8a29b955,impression,2026-06-07 02:15:15+05:30,2026-06-07T18:07:31Z,adv_1151,cmp_1151_3,banner_300x250,desktop,AU,0.0013,USD,0.71
evt_8329ae50,click,2026-06-07 10:21:58+05:30,2026-06-07T03:14:09Z,adv_1116,cmp_1116_1,native_feed,desktop,IN,0.2056,USD,0.61
evt_8429afe3,impression,2026-06-07 12:24:42+05:30,2026-06-07T21:30:42Z,adv_1123,cmp_1123_1,native_feed,ctv,GB,0.0069,USD,0.81
evt_8529b176,impression,2026-06-07 22:58:26+05:30,2026-06-07T19:02:37Z,adv_1151,cmp_1151_1,banner_728x90,desktop,GB,0.0184,USD,0.61
evt_8529b176,impression,2026-06-07 22:58:26+05:30,2026-06-07T19:02:37Z,adv_1151,cmp_1151_1,banner_728x90,desktop,GB,0.0184,USD,0.61
evt_8629b309,impression,2026-06-07 13:08:13+05:30,2026-06-07T12:59:12Z,adv_1179,cmp_1179_1,banner_728x90,tablet,US,0.0193,INR,0.56
evt_8f29c134,impression,2026-06-07 10:37:13+05:30,2026-06-07T15:54:08Z,adv_1130,cmp_1130_3,preroll,mobile,unknown,0.0137,USD,0.79
evt_9029c2c7,impression,2026-06-07 06:58:32+05:30,2026-06-07T15:01:34Z,adv_1109,cmp_1109_3,preroll,desktop,CA,0.0141,INR,0.50
evt_8d2bfca5,impression,2026-06-07 20:58:03+05:30,2026-06-07T05:26:36Z,adv_1144,cmp_1144_3,native_feed,ctv,CA,0.0058,USD,0.59
evt_8c2bfb12,impression,2026-06-07 22:35:21+05:30,2026-06-07T14:46:30Z,adv_1130,cmp_1130_2,banner_728x90,mobile,US,0.0195,USD,0.67
evt_8b2bf97f,impression,2026-06-07 06:17:27+05:30,2026-06-07T01:33:52Z,adv_1158,cmp_1158_3,banner_728x90,desktop,CA,0.0044,USD,0.40
evt_8a2bf7ec,impression,2026-06-07 20:36:35+05:30,2026-06-07T07:49:38Z,adv_1158,cmp_1158_3,interstitial,mobile,GB,0.0054,USD,0.58
evt_892bf659,click,2026-06-07 18:59:20+05:30,2026-06-07T03:46:03Z,adv_1165,cmp_1165_3,banner_728x90,mobile,US,0.3091,USD,0.81
evt_882bf4c6,impression,2026-06-07 22:28:11+05:30,2026-06-07T03:58:38Z,adv_1144,cmp_1144_2,preroll,tablet,unknown,0.0097,USD,0.57
evt_872bf333,impression,2026-06-07 13:06:50+05:30,2026-06-07T13:11:23Z,adv_1123,cmp_1123_3,interstitial,tablet,SG,0.0023,USD,0.85
evt_862bf1a0,impression,2026-06-07 05:23:47+05:30,2026-06-07T15:44:35Z,adv_1116,cmp_1116_1,interstitial,mobile,US,0.0146,USD,0.53
evt_862bf1a0,impression,2026-06-07 05:23:47+05:30,2026-06-07T15:44:35Z,adv_1116,cmp_1116_1,interstitial,mobile,US,0.0146,USD,0.53
evt_952c093d,impression,2026-06-07 21:40:25+05:30,2026-06-07T16:01:13Z,adv_1186,cmp_1186_2,preroll,mobile,SG,0.0144,USD,0.94
evt_942c07aa,impression,2026-06-07 12:43:53+05:30,2026-06-07T22:17:31Z,adv_1158,cmp_1158_2,banner_728x90,tablet,unknown,0.0037,INR,0.51
evt_b10ec82,impression,2026-06-07 05:48:18+05:30,2026-06-07T12:17:53Z,adv_1179,cmp_1179_3,native_feed,mobile,SG,0.0175,USD,0.70
evt_c10ee15,impression,2026-06-07 07:51:33+05:30,2026-06-07T06:13:01Z,adv_1151,cmp_1151_2,banner_728x90,ctv,DE,0.0002,USD,0.41
evt_910e95c,impression,2026-06-07 20:55:59+05:30,2026-06-07T23:02:11Z,adv_1116,cmp_1116_2,banner_300x250,tablet,GB,0.0191,USD,0.53
evt_a10eaef,impression,2026-06-07 16:37:51+05:30,2026-06-07T10:56:15Z,adv_1172,cmp_1172_2,native_feed,ctv,IN,0.0047,USD,0.60
evt_710e636,impression,2026-06-07 12:55:14+05:30,2026-06-07T19:56:21Z,adv_1144,cmp_1144_1,native_feed,mobile,US,0.0081,USD,0.85
evt_810e7c9,impression,2026-06-07 14:03:14+05:30,2026-06-07T18:27:29Z,adv_1144,cmp_1144_1,preroll,ctv,CA,0.0060,USD,0.75
evt_510e310,click,2026-06-07 00:06:41+05:30,2026-06-07T18:22:46Z,adv_1109,cmp_1109_1,preroll,ctv,GB,0.8399,USD,0.99
evt_610e4a3,impression,2026-06-07 01:41:56+05:30,2026-06-07T17:26:37Z,adv_1172,cmp_1172_1,banner_728x90,desktop,DE,0.0038,USD,0.94
evt_1310f91a,impression,2026-06-07 05:42:42+05:30,2026-06-07T06:14:41Z,adv_1165,cmp_1165_2,interstitial,mobile,AU,0.0134,INR,0.76
evt_1410faad,impression,2026-06-07 09:28:32+05:30,2026-06-07T15:26:40Z,adv_1130,cmp_1130_3,banner_728x90,ctv,IN,0.0105,USD,0.74
evt_1113348b,impression,2026-06-07 13:47:29+05:30,2026-06-07T19:04:12Z,adv_1179,cmp_1179_2,native_feed,desktop,DE,0.0053,USD,0.68
evt_101332f8,click,2026-06-07 15:21:01+05:30,2026-06-07T22:25:33Z,adv_1116,cmp_1116_1,native_feed,tablet,unknown,0.1689,USD,0.91
evt_131337b1,impression,2026-06-07 19:57:16+05:30,2026-06-08T19:04:06Z,adv_1130,cmp_1130_1,preroll,desktop,,0.0197,USD,0.79
evt_131337b1,impression,2026-06-07 19:57:16+05:30,2026-06-08T19:04:06Z,adv_1130,cmp_1130_1,preroll,desktop,,0.0197,USD,0.79
evt_1213361e,impression,2026-06-07 19:42:36+05:30,2026-06-07T08:09:06Z,adv_1158,cmp_1158_1,preroll,desktop,DE,0.0082,USD,0.70
evt_15133ad7,impression,2026-06-07 13:36:22+05:30,2026-06-08T01:17:07Z,adv_1165,cmp_1165_3,banner_300x250,tablet,GB,0.0062,USD,0.76
evt_14133944,impression,2026-06-07 23:07:56+05:30,2026-06-07T01:27:05Z,adv_1165,cmp_1165_2,banner_728x90,tablet,unknown,0.0148,USD,0.54
evt_17133dfd,click,2026-06-07 13:23:28+05:30,2026-06-07T07:26:49Z,adv_1116,cmp_1116_3,banner_300x250,ctv,IN,0.6968,USD,0.47
evt_16133c6a,impression,2026-06-07 10:30:29+05:30,2026-06-07T00:37:29Z,adv_1179,cmp_1179_2,interstitial,desktop,unknown,0.0031,USD,0.81
evt_91327f3,click,2026-06-07 22:28:54+05:30,2026-06-07T06:12:49Z,adv_1144,cmp_1144_2,banner_728x90,tablet,unknown,0.8356,INR,0.70
evt_8132660,impression,2026-06-07 13:52:19+05:30,2026-06-07T02:16:49Z,adv_1116,cmp_1116_2,banner_300x250,mobile,DE,0.0154,USD,0.82
evt_9c8d273f,impression,2026-06-07 07:37:07+05:30,2026-06-07T10:33:50Z,adv_1123,cmp_1123_2,banner_300x250,desktop,DE,0.0054,USD,0.54
evt_9b8d25ac,impression,2026-06-07 11:09:33+05:30,2026-06-07T12:24:32Z,adv_1179,cmp_1179_2,interstitial,ctv,CA,0.0127,USD,0.42
evt_9e8d2a65,impression,2026-06-07 07:14:04+05:30,2026-06-07T19:25:27Z,adv_1116,cmp_1116_1,preroll,mobile,AU,0.0007,USD,0.66
evt_9d8d28d2,impression,2026-06-07 01:07:32+05:30,2026-06-07T02:11:25Z,adv_1165,cmp_1165_1,banner_300x250,desktop,IN,0.0145,USD,0.47
evt_988d20f3,impression,2026-06-07 03:37:03+05:30,2026-06-07T11:28:23Z,adv_1165,cmp_1165_2,banner_300x250,ctv,IN,0.0141,USD,0.75
evt_978d1f60,click,2026-06-07 01:03:04+05:30,2026-06-09T18:56:47Z,adv_1165,cmp_1165_3,banner_300x250,ctv,SG,0.2112,USD,0.55
