event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,spend,currency
evt_6908dc8a,impression,2026-06-03T18:10:48Z,2026-06-03T19:37:37Z,adv_1179,cmp_1179_2,banner_728x90,tablet,DE,0.0058,USD
evt_6a08de1d,impression,2026-06-03T09:51:53Z,2026-06-04T06:21:08Z,adv_1186,cmp_1186_3,banner_728x90,mobile,unknown,0.0127,USD
evt_6708d964,impression,2026-06-03T06:42:16Z,2026-06-03T13:43:06Z,adv_1165,cmp_1165_3,banner_728x90,tablet,IN,0.0142,INR
evt_6808daf7,impression,2026-06-03T06:51:46Z,2026-06-03T02:00:28Z,adv_1186,cmp_1186_3,interstitial,mobile,DE,0.0121,USD
evt_6508d63e,impression,2026-06-03T12:55:50Z,2026-06-03T11:17:36Z,adv_1165,cmp_1165_3,preroll,ctv,,0.0137,INR
evt_6608d7d1,impression,2026-06-03T05:23:14Z,2026-06-03T07:42:19Z,adv_1158,cmp_1158_1,native_feed,desktop,US,0.0124,USD
evt_6308d318,impression,2026-06-03T01:20:57Z,2026-06-03T18:23:25Z,adv_1165,cmp_1165_3,interstitial,desktop,SG,0.0166,USD
evt_6408d4ab,impression,2026-06-03T09:28:53Z,2026-06-03T18:37:46Z,adv_1186,cmp_1186_1,banner_300x250,ctv,CA,0.0047,USD
evt_6108cff2,impression,2026-06-03T20:59:31Z,2026-06-03T04:23:36Z,adv_1144,cmp_1144_2,native_feed,tablet,,0.0107,USD
evt_6208d185,impression,2026-06-03T21:24:37Z,2026-06-03T11:09:49Z,adv_1130,cmp_1130_3,native_feed,mobile,DE,0.0062,INR
evt_3eccb576,click,2026-06-03T20:04:05Z,2026-06-03T03:56:30Z,adv_1186,cmp_1186_3,banner_300x250,tablet,SG,0.7305,USD
evt_3fccb709,impression,2026-06-03T11:14:32Z,2026-06-03T08:27:25Z,adv_1179,cmp_1179_3,preroll,tablet,DE,0.0167,USD
evt_3cccb250,impression,2026-06-03T02:27:30Z,2026-06-03T23:53:48Z,adv_1144,cmp_1144_1,native_feed,tablet,IN,0.0156,USD
evt_3dccb3e3,impression,2026-06-03T06:25:43Z,2026-06-03T01:43:11Z,adv_1137,cmp_1137_2,banner_300x250,mobile,AU,0.0088,USD
evt_42ccbbc2,click,2026-06-03T20:23:11Z,2026-06-03T02:15:43Z,adv_1172,cmp_1172_2,native_feed,mobile,DE,0.1560,USD
evt_43ccbd55,impression,2026-06-03T22:56:40Z,2026-06-03T02:30:20Z,adv_1179,cmp_1179_2,banner_728x90,desktop,AU,0.0156,USD
evt_40ccb89c,impression,2026-06-03T17:25:43Z,2026-06-03T23:53:55Z,adv_1130,cmp_1130_1,banner_728x90,tablet,GB,0.0141,USD
evt_41ccba2f,impression,2026-06-03T03:50:08Z,2026-06-03T20:41:29Z,adv_1116,cmp_1116_1,banner_728x90,mobile,GB,0.0033,USD
evt_46ccc20e,impression,2026-06-03T11:48:20Z,2026-06-03T01:54:27Z,adv_1172,cmp_1172_3,preroll,tablet,DE,0.0001,USD
evt_47ccc3a1,impression,2026-06-03T17:52:56Z,2026-06-03T21:08:13Z,adv_1130,cmp_1130_2,preroll,mobile,IN,0.0117,USD
evt_44cefd7f,conversion,2026-06-03T08:38:59Z,2026-06-03T22:53:00Z,adv_1109,cmp_1109_3,interstitial,tablet,AU,0.0000,USD
evt_43cefbec,impression,2026-06-03T02:24:28Z,2026-06-03T13:47:12Z,adv_1165,cmp_1165_1,banner_728x90,tablet,,0.0099,USD
evt_46cf00a5,impression,2026-06-03T00:40:37Z,2026-06-03T11:21:34Z,adv_1179,cmp_1179_2,preroll,ctv,CA,0.0070,INR
evt_45ceff12,impression,2026-06-03T01:36:12Z,2026-06-03T02:21:42Z,adv_1186,cmp_1186_1,preroll,tablet,,0.0049,USD
evt_40cef733,impression,2026-06-03T07:28:09Z,2026-06-03T04:08:50Z,adv_1186,cmp_1186_1,banner_728x90,mobile,AU,0.0139,USD
evt_40cef733,impression,2026-06-03T07:28:09Z,2026-06-03T04:08:50Z,adv_1186,cmp_1186_1,banner_728x90,mobile,AU,0.0139,USD
evt_3fcef5a0,impression,2026-06-03T00:23:13Z,2026-06-03T11:46:58Z,adv_1137,cmp_1137_2,banner_728x90,tablet,unknown,0.0101,USD
evt_42cefa59,click,2026-06-03T17:16:43Z,2026-06-03T22:28:11Z,adv_1144,cmp_1144_1,banner_728x90,ctv,DE,0.0627,USD
evt_41cef8c6,impression,2026-06-03T13:27:51Z,2026-06-03T15:46:57Z,adv_1137,cmp_1137_1,banner_728x90,tablet,SG,0.0106,USD
evt_4ccf0a17,impression,2026-06-03T22:51:43Z,2026-06-03T05:47:31Z,adv_1123,cmp_1123_3,banner_300x250,ctv,GB,0.0184,USD
evt_4bcf0884,impression,2026-06-03T03:21:26Z,2026-06-03T09:13:04Z,adv_1186,cmp_1186_1,banner_300x250,desktop,unknown,0.0070,USD
evt_d2c78e44,impression,2026-06-03T19:36:53Z,2026-06-03T03:47:19Z,adv_1144,cmp_1144_2,banner_300x250,desktop,unknown,0.0193,USD
evt_d3c78fd7,impression,2026-06-03T04:27:29Z,2026-06-03T06:35:33Z,adv_1116,cmp_1116_2,preroll,mobile,unknown,0.0134,USD
evt_d4c7916a,impression,2026-06-03T04:15:35Z,2026-06-03T12:29:38Z,adv_1109,cmp_1109_2,interstitial,desktop,CA,0.0165,INR
evt_d4c7916a,impression,2026-06-03T04:15:35Z,2026-06-03T12:29:38Z,adv_1109,cmp_1109_2,interstitial,desktop,CA,0.0165,INR
evt_d5c792fd,impression,2026-06-03T06:49:11Z,2026-06-03T23:55:05Z,adv_1123,cmp_1123_3,banner_728x90,desktop,SG,0.0021,USD
evt_cec787f8,impression,2026-06-03T11:31:40Z,2026-06-03T09:08:36Z,adv_1179,cmp_1179_2,native_feed,tablet,unknown,0.0172,USD
evt_cfc7898b,impression,2026-06-03T04:23:43Z,2026-06-03T18:57:55Z,adv_1144,cmp_1144_2,native_feed,mobile,IN,0.0149,USD
evt_d0c78b1e,impression,2026-06-03T12:48:07Z,2026-06-05T23:46:14Z,adv_1137,cmp_1137_3,banner_300x250,mobile,IN,0.0190,USD
evt_d1c78cb1,impression,2026-06-03T14:08:53Z,2026-06-03T16:22:19Z,adv_1137,cmp_1137_3,banner_728x90,tablet,AU,0.0109,INR
evt_cac781ac,click,2026-06-03T12:10:37Z,2026-06-03T17:05:12Z,adv_1116,cmp_1116_1,banner_300x250,tablet,IN,0.2025,USD
evt_cbc7833f,impression,2026-06-03T07:50:22Z,2026-06-03T16:48:44Z,adv_1109,cmp_1109_3,native_feed,mobile,CA,0.0115,USD
evt_d8c9d64d,impression,2026-06-03T19:58:08Z,2026-06-03T21:40:03Z,adv_1109,cmp_1109_1,interstitial,mobile,IN,0.0113,USD
evt_d7c9d4ba,impression,2026-06-03T16:07:45Z,2026-06-03T06:03:31Z,adv_1130,cmp_1130_1,banner_728x90,mobile,CA,0.0147,USD
evt_d6c9d327,impression,2026-06-03T01:42:46Z,2026-06-03T11:50:38Z,adv_1123,cmp_1123_3,preroll,desktop,unknown,0.0145,USD
evt_d5c9d194,impression,2026-06-03T00:04:11Z,2026-06-03T18:11:52Z,adv_1116,cmp_1116_3,banner_300x250,tablet,GB,0.0181,USD
evt_d4c9d001,impression,2026-06-03T18:09:27Z,2026-06-03T03:41:25Z,adv_1123,cmp_1123_1,interstitial,ctv,,0.0009,USD
evt_d3c9ce6e,impression,2026-06-03T23:35:36Z,2026-06-03T09:28:45Z,adv_1151,cmp_1151_3,native_feed,mobile,GB,0.0012,USD
evt_d2c9ccdb,impression,2026-06-03T09:44:42Z,2026-06-03T15:13:57Z,adv_1137,cmp_1137_1,banner_300x250,ctv,US,0.0071,USD
evt_d1c9cb48,impression,2026-06-03T17:30:48Z,2026-06-03T16:28:18Z,adv_1123,cmp_1123_1,banner_300x250,mobile,AU,0.0058,USD
evt_d0c9c9b5,impression,2026-06-03T02:44:39Z,2026-06-03T08:43:10Z,adv_1172,cmp_1172_3,banner_728x90,tablet,,0.0172,USD
evt_cfc9c822,impression,2026-06-03T03:02:53Z,2026-06-03T10:33:49Z,adv_1172,cmp_1172_1,preroll,tablet,AU,0.0034,INR
evt_46c234b2,click,2026-06-03T07:39:31Z,2026-06-03T07:43:31Z,adv_1172,cmp_1172_2,banner_728x90,desktop,GB,0.1986,USD
evt_47c23645,impression,2026-06-03T20:02:16Z,2026-06-03T07:07:39Z,adv_1172,cmp_1172_3,preroll,tablet,CA,0.0023,USD
evt_44c2318c,impression,2026-06-03T21:51:05Z,2026-06-05T19:54:13Z,adv_1186,cmp_1186_3,interstitial,desktop,DE,0.0044,USD
evt_45c2331f,impression,2026-06-03T10:23:58Z,2026-06-03T08:14:51Z,adv_1109,cmp_1109_2,preroll,mobile,DE,0.0168,USD
evt_42c22e66,impression,2026-06-03T20:36:37Z,2026-06-03T00:25:04Z,adv_1109,cmp_1109_2,banner_300x250,tablet,unknown,0.0066,USD
evt_43c22ff9,click,2026-06-03T14:04:01Z,2026-06-05T13:46:28Z,adv_1116,cmp_1116_1,banner_728x90,desktop,IN,0.2475,INR
evt_40c22b40,click,2026-06-03T06:30:09Z,2026-06-03T18:08:39Z,adv_1109,cmp_1109_3,banner_728x90,ctv,IN,0.7424,USD
evt_40c22b40,click,2026-06-03T06:30:09Z,2026-06-03T18:08:39Z,adv_1109,cmp_1109_3,banner_728x90,ctv,IN,0.7424,USD
evt_41c22cd3,impression,2026-06-03T06:21:04Z,2026-06-03T05:37:11Z,adv_1186,cmp_1186_3,preroll,tablet,SG,0.0187,USD
evt_4ec2414a,impression,2026-06-03T16:03:42Z,2026-06-03T16:41:51Z,adv_1123,cmp_1123_2,banner_300x250,tablet,DE,0.0020,INR
evt_4fc242dd,click,2026-06-03T10:49:34Z,2026-06-03T15:16:50Z,adv_1172,cmp_1172_3,interstitial,mobile,unknown,0.6047,INR
evt_ccc5463b,impression,2026-06-03T18:08:02Z,2026-06-03T23:43:45Z,adv_1165,cmp_1165_1,banner_728x90,desktop,DE,0.0019,USD
evt_cbc544a8,impression,2026-06-03T06:43:09Z,2026-06-05T00:08:31Z,adv_1144,cmp_1144_3,preroll,desktop,,0.0191,USD
evt_cec54961,impression,2026-06-03T09:08:15Z,2026-06-03T07:04:20Z,adv_1186,cmp_1186_3,banner_728x90,tablet,GB,0.0116,USD
evt_cdc547ce,impression,2026-06-03T01:28:40Z,2026-06-03T17:12:00Z,adv_1186,cmp_1186_2,native_feed,ctv,SG,0.0192,USD
evt_d0c54c87,impression,2026-06-03T13:46:15Z,2026-06-03T13:51:57Z,adv_1158,cmp_1158_3,native_feed,mobile,CA,0.0126,USD
evt_cfc54af4,impression,2026-06-03T00:50:19Z,2026-06-03T01:49:46Z,adv_1137,cmp_1137_1,banner_728x90,tablet,CA,0.0188,USD
evt_d2c54fad,impression,2026-06-03T21:30:56Z,2026-06-03T00:00:50Z,adv_1144,cmp_1144_2,interstitial,ctv,unknown,0.0171,USD
evt_d1c54e1a,click,2026-06-03T05:04:25Z,2026-06-03T17:35:43Z,adv_1123,cmp_1123_1,banner_300x250,mobile,GB,0.6397,USD
evt_d1c54e1a,click,2026-06-03T05:04:25Z,2026-06-03T17:35:43Z,adv_1123,cmp_1123_1,banner_300x250,mobile,GB,0.6397,USD
evt_c4c539a3,impression,2026-06-03T17:31:57Z,2026-06-03T05:35:40Z,adv_1165,cmp_1165_2,banner_728x90,ctv,GB,0.0065,INR
evt_c3c53810,impression,2026-06-03T04:26:53Z,2026-06-03T12:40:43Z,adv_1137,cmp_1137_1,preroll,ctv,SG,0.0096,USD
evt_3abda4a0,impression,2026-06-03T02:43:23Z,2026-06-03T14:29:22Z,adv_1130,cmp_1130_1,native_feed,ctv,CA,0.0175,USD
evt_3bbda633,impression,2026-06-03T06:05:26Z,2026-06-03T05:42:12Z,adv_1179,cmp_1179_3,banner_728x90,mobile,CA,0.0079,USD
evt_3cbda7c6,click,2026-06-03T10:19:51Z,2026-06-03T05:25:08Z,adv_1186,cmp_1186_2,preroll,tablet,AU,0.8794,USD
evt_3dbda959,impression,2026-06-03T08:01:53Z,2026-06-03T20:51:56Z,adv_1144,cmp_1144_3,native_feed,tablet,,0.0074,USD
evt_3ebdaaec,impression,2026-06-03T22:06:14Z,2026-06-03T10:44:32Z,adv_1165,cmp_1165_2,native_feed,ctv,DE,0.0139,USD
evt_3fbdac7f,impression,2026-06-03T10:34:21Z,2026-06-03T01:56:06Z,adv_1109,cmp_1109_1,banner_300x250,desktop,US,0.0076,INR
evt_40bdae12,impression,2026-06-03T00:28:19Z,2026-06-03T17:24:33Z,adv_1137,cmp_1137_1,banner_728x90,ctv,AU,0.0155,USD
evt_41bdafa5,conversion,2026-06-03T11:05:46Z,2026-06-03T22:44:20Z,adv_1123,cmp_1123_1,banner_300x250,desktop,IN,0.0000,USD
evt_42bdb138,impression,2026-06-03T11:27:58Z,2026-06-03T04:56:00Z,adv_1144,cmp_1144_2,preroll,desktop,unknown,0.0021,USD
evt_43bdb2cb,click,2026-06-03T09:50:31Z,2026-06-03T18:28:17Z,adv_1186,cmp_1186_1,interstitial,mobile,unknown,0.3064,USD
evt_40bfeca9,click,2026-06-03T08:55:52Z,2026-06-03T08:39:47Z,adv_1179,cmp_1179_3,preroll,mobile,AU,0.6328,INR
evt_3fbfeb16,impression,2026-06-03T14:54:14Z,2026-06-03T17:06:27Z,adv_1165,cmp_1165_3,interstitial,tablet,US,0.0118,USD
evt_3ebfe983,impression,2026-06-03T21:23:23Z,2026-06-03T04:56:14Z,adv_1186,cmp_1186_2,preroll,desktop,SG,0.0007,USD
evt_3dbfe7f0,impression,2026-06-03T18:37:39Z,2026-06-03T23:21:30Z,adv_1186,cmp_1186_2,preroll,mobile,GB,0.0026,USD
evt_44bff2f5,impression,N/A,2026-06-03T10:50:23Z,adv_1130,cmp_1130_1,preroll,tablet,IN,0.0103,USD
evt_43bff162,impression,2026-06-03T12:09:19Z,2026-06-03T22:16:09Z,adv_1130,cmp_1130_3,preroll,tablet,,0.0023,USD
evt_42bfefcf,impression,2026-06-03T12:09:36Z,2026-06-03T23:41:10Z,adv_1158,cmp_1158_2,native_feed,mobile,GB,0.0095,USD
evt_41bfee3c,impression,2026-06-03T10:14:16Z,2026-06-03T22:43:38Z,adv_1158,cmp_1158_3,banner_728x90,ctv,IN,0.0180,USD
evt_48bff941,click,2026-06-03T23:02:57Z,2026-06-03T11:35:25Z,adv_1158,cmp_1158_3,banner_728x90,ctv,,0.2171,USD
evt_47bff7ae,impression,2026-06-03T18:31:41Z,2026-06-03T10:11:34Z,adv_1151,cmp_1151_1,preroll,tablet,GB,0.0023,USD
evt_4ee0565e,impression,2026-06-03T16:48:34Z,2026-06-03T07:15:49Z,adv_1144,cmp_1144_1,banner_728x90,mobile,GB,0.0121,USD
evt_4fe057f1,impression,2026-06-03T15:24:06Z,2026-06-03T15:49:13Z,adv_1179,cmp_1179_2,native_feed,tablet,,0.0013,USD
evt_4ce05338,click,2026-06-03T17:19:46Z,2026-06-03T13:01:27Z,adv_1186,cmp_1186_1,banner_728x90,tablet,IN,0.0099,USD
evt_4de054cb,impression,2026-06-03T03:53:07Z,2026-06-03T02:10:30Z,adv_1186,cmp_1186_3,preroll,tablet,SG,0.0161,USD
evt_52e05caa,impression,2026-06-03T05:35:01Z,2026-06-03T21:34:46Z,adv_1116,cmp_1116_1,interstitial,ctv,IN,0.0084,INR
evt_53e05e3d,impression,2026-06-03T13:40:13Z,2026-06-03T11:07:25Z,adv_1186,cmp_1186_3,native_feed,mobile,AU,0.0120,USD
evt_50e05984,impression,2026-06-03T05:53:04Z,2026-06-03T04:17:18Z,adv_1137,cmp_1137_1,banner_300x250,tablet,,0.0133,USD
evt_51e05b17,impression,2026-06-03T23:41:37Z,2026-06-03T10:28:20Z,adv_1130,cmp_1130_1,preroll,desktop,GB,0.0031,USD
evt_46e049c6,impression,2026-06-03T06:32:23Z,2026-06-03T17:29:05Z,adv_1172,cmp_1172_2,banner_728x90,desktop,unknown,0.0038,USD
evt_47e04b59,impression,2026-06-03T11:14:00Z,2026-06-03T17:18:57Z,adv_1172,cmp_1172_1,preroll,mobile,IN,0.0143,USD
evt_54e29e67,impression,2026-06-03T13:07:41Z,2026-06-03T16:14:30Z,adv_1130,cmp_1130_2,native_feed,ctv,GB,0.0046,INR
evt_53e29cd4,impression,2026-06-03T19:15:27Z,2026-06-03T04:44:00Z,adv_1158,cmp_1158_2,banner_300x250,mobile,,0.0029,USD
evt_56e2a18d,click,2026-06-03T19:34:11Z,2026-06-03T20:59:25Z,adv_1151,cmp_1151_2,interstitial,tablet,US,0.7836,USD
evt_55e29ffa,impression,2026-06-03T00:02:47Z,2026-06-03T13:11:27Z,adv_1179,cmp_1179_3,banner_300x250,desktop,GB,0.0122,USD
evt_50e2981b,impression,2026-06-03T16:07:53Z,2026-06-03T04:57:30Z,adv_1172,cmp_1172_2,preroll,desktop,SG,0.0028,USD
evt_4fe29688,impression,2026-06-03T00:41:30Z,2026-06-03T13:43:28Z,adv_1137,cmp_1137_2,banner_300x250,ctv,SG,-0.0101,USD
evt_52e29b41,impression,2026-06-03T00:37:00Z,2026-06-03T12:57:37Z,adv_1137,cmp_1137_2,banner_300x250,tablet,AU,0.0016,USD
evt_51e299ae,impression,2026-06-03T16:56:14Z,2026-06-03T18:36:32Z,adv_1172,cmp_1172_3,interstitial,mobile,DE,0.0167,USD
evt_4ce291cf,impression,2026-06-03T14:10:42Z,2026-06-03T13:16:39Z,adv_1179,cmp_1179_3,native_feed,ctv,GB,0.0081,USD
evt_4be2903c,impression,2026-06-03T04:05:33Z,2026-06-03T11:11:19Z,adv_1144,cmp_1144_1,preroll,desktop,AU,0.0049,INR
evt_bd641ba1,impression,2026-06-03T18:08:19Z,2026-06-03T19:59:41Z,adv_1186,cmp_1186_3,preroll,ctv,DE,0.0053,USD
evt_bc641a0e,impression,2026-06-03T11:03:03Z,2026-06-03T02:33:50Z,adv_1130,cmp_1130_1,native_feed,tablet,IN,0.0157,USD
evt_bb64187b,impression,2026-06-03T20:10:15Z,2026-06-03T18:29:51Z,adv_1116,cmp_1116_1,preroll,ctv,IN,0.0190,USD
evt_ba6416e8,impression,2026-06-03T11:48:18Z,2026-06-03T19:00:07Z,adv_1137,cmp_1137_2,banner_300x250,desktop,SG,0.0160,USD
evt_c16421ed,impression,2026-06-03T18:08:25Z,2026-06-03T08:53:54Z,adv_1186,cmp_1186_2,banner_300x250,mobile,US,0.0013,USD
evt_c064205a,impression,2026-06-03T20:30:03Z,2026-06-03T02:47:09Z,adv_1172,cmp_1172_3,banner_300x250,tablet,CA,0.0099,USD
evt_bf641ec7,impression,2026-06-03T07:21:42Z,2026-06-03T23:14:37Z,adv_1179,cmp_1179_2,interstitial,ctv,US,0.0017,USD
evt_be641d34,click,2026-06-03T21:07:14Z,2026-06-03T09:10:01Z,adv_1130,cmp_1130_2,interstitial,tablet,SG,0.2895,USD
evt_b5640f09,impression,2026-06-03T02:42:19Z,2026-06-03T07:24:31Z,adv_1186,cmp_1186_3,interstitial,mobile,,0.0036,USD
evt_b4640d76,impression,2026-06-03T02:12:20Z,2026-06-03T09:20:49Z,adv_1172,cmp_1172_3,native_feed,mobile,SG,0.0179,USD
evt_37610a18,click,2026-06-03T10:29:18Z,2026-06-03T09:56:13Z,adv_1165,cmp_1165_3,native_feed,desktop,DE,0.6437,USD
evt_38610bab,impression,2026-06-03T20:16:22Z,2026-06-03T12:39:39Z,adv_1137,cmp_1137_2,interstitial,ctv,US,0.0185,USD
evt_39610d3e,impression,2026-06-03T11:35:00Z,2026-06-03T11:54:15Z,adv_1123,cmp_1123_2,banner_300x250,tablet,US,0.0119,USD
evt_3a610ed1,impression,2026-06-03T00:10:15Z,2026-06-03T21:23:00Z,adv_1144,cmp_1144_3,interstitial,tablet,US,0.0054,USD
evt_3b611064,click,2026-06-03T16:16:24Z,2026-06-03T23:06:46Z,adv_1116,cmp_1116_1,banner_728x90,mobile,unknown,0.8776,USD
evt_3c6111f7,impression,2026-06-03T11:13:35Z,2026-06-03T01:29:23Z,adv_1137,cmp_1137_1,banner_728x90,desktop,GB,0.0061,INR
evt_3d61138a,impression,2026-06-03T22:01:09Z,2026-06-03T10:21:47Z,adv_1109,cmp_1109_3,banner_300x250,desktop,CA,0.0146,USD
evt_3e61151d,click,2026-06-03T07:18:15Z,2026-06-03T08:39:12Z,adv_1109,cmp_1109_1,banner_300x250,tablet,IN,0.5951,USD
evt_2f60fd80,impression,2026-06-03T00:33:03Z,2026-06-05T09:25:04Z,adv_1144,cmp_1144_1,preroll,mobile,unknown,0.0028,USD
evt_3060ff13,conversion,2026-06-03T22:15:56Z,2026-06-03T02:47:45Z,adv_1144,cmp_1144_1,native_feed,mobile,DE,0.0000,INR
evt_a9687953,impression,2026-06-03T14:03:23Z,2026-06-03T21:18:32Z,adv_1109,cmp_1109_3,preroll,tablet,unknown,0.0139,USD
evt_a86877c0,click,2026-06-03T08:56:40Z,2026-06-03T22:01:38Z,adv_1172,cmp_1172_3,preroll,tablet,AU,0.8570,USD
evt_ab687c79,impression,2026-06-03T13:58:57Z,2026-06-03T03:57:17Z,adv_1123,cmp_1123_1,interstitial,mobile,unknown,0.0089,USD
evt_aa687ae6,impression,2026-06-03T15:11:52Z,2026-06-03T19:27:53Z,adv_1109,cmp_1109_2,native_feed,desktop,IN,0.0054,USD
evt_ad687f9f,impression,2026-06-03T12:18:30Z,2026-06-03T16:35:11Z,adv_1186,cmp_1186_2,interstitial,mobile,AU,0.0085,USD
evt_ac687e0c,impression,2026-06-03T06:15:25Z,2026-06-05T09:50:43Z,adv_1179,cmp_1179_1,interstitial,mobile,IN,0.0063,USD
evt_af6882c5,impression,2026-06-03T03:50:55Z,2026-06-03T18:33:51Z,adv_1144,cmp_1144_2,native_feed,desktop,IN,0.0077,USD
evt_ae688132,impression,2026-06-03T13:54:55Z,2026-06-03T13:11:07Z,adv_1158,cmp_1158_3,native_feed,tablet,unknown,0.0020,USD
evt_b16885eb,impression,2026-06-03T08:51:45Z,2026-06-03T18:35:23Z,adv_1151,cmp_1151_2,banner_728x90,desktop,SG,0.0019,USD
evt_b0688458,impression,2026-06-03T12:23:50Z,2026-06-03T15:52:07Z,adv_1179,cmp_1179_1,banner_300x250,desktop,IN,0.0084,INR
evt_c36663aa,impression,2026-06-03T05:48:51Z,2026-06-03T04:04:17Z,adv_1144,cmp_1144_2,native_feed,desktop,US,0.0000,USD
evt_c466653d,impression,2026-06-03T02:08:24Z,2026-06-03T22:39:50Z,adv_1179,cmp_1179_3,native_feed,ctv,SG,0.0004,USD
evt_c1666084,impression,2026-06-03T10:04:21Z,2026-06-03T08:12:09Z,adv_1144,cmp_1144_1,interstitial,tablet,IN,-0.0024,USD
evt_c2666217,impression,2026-06-03T11:54:37Z,2026-06-03T03:14:44Z,adv_1172,cmp_1172_2,banner_300x250,ctv,unknown,0.0051,USD
evt_bf665d5e,impression,2026-06-03T20:27:03Z,2026-06-05T11:39:24Z,adv_1109,cmp_1109_1,native_feed,tablet,,0.0023,USD
evt_c0665ef1,impression,2026-06-03T21:39:20Z,2026-06-03T12:00:24Z,adv_1123,cmp_1123_2,native_feed,mobile,IN,0.0176,USD
evt_bd665a38,impression,2026-06-03T05:24:07Z,2026-06-03T02:57:20Z,adv_1123,cmp_1123_3,native_feed,tablet,DE,0.0016,USD
evt_be665bcb,impression,2026-06-03T23:56:12Z,2026-06-03T14:17:27Z,adv_1165,cmp_1165_2,banner_300x250,ctv,DE,0.0054,USD
evt_bb665712,impression,2026-06-03T06:16:03Z,2026-06-03T03:54:30Z,adv_1123,cmp_1123_1,preroll,ctv,,0.0177,USD
evt_bc6658a5,impression,2026-06-03T14:49:15Z,2026-06-03T10:20:44Z,adv_1179,cmp_1179_3,banner_300x250,desktop,SG,0.0129,USD
evt_356dd2e5,impression,2026-06-03T09:36:33Z,2026-06-03T07:07:59Z,adv_1130,cmp_1130_3,banner_728x90,tablet,GB,0.0110,INR
evt_346dd152,impression,2026-06-03T04:40:27Z,2026-06-03T17:13:39Z,adv_1179,cmp_1179_3,banner_300x250,mobile,AU,0.0081,USD
evt_336dcfbf,impression,2026-06-03T13:46:15Z,2026-06-03T23:01:03Z,adv_1165,cmp_1165_1,banner_300x250,mobile,IN,0.0008,USD
evt_326dce2c,impression,2026-06-03T16:04:17Z,2026-06-03T18:11:51Z,adv_1109,cmp_1109_1,banner_300x250,mobile,unknown,0.0021,USD
evt_316dcc99,impression,2026-06-03T07:48:27Z,2026-06-03T11:30:24Z,adv_1123,cmp_1123_2,interstitial,tablet,IN,0.0076,USD
evt_306dcb06,impression,2026-06-03T11:17:20Z,2026-06-03T04:44:07Z,adv_1165,cmp_1165_3,native_feed,mobile,SG,0.0088,INR
evt_2f6dc973,impression,2026-06-03T15:31:37Z,2026-06-03T05:37:29Z,adv_1179,cmp_1179_3,native_feed,tablet,unknown,0.0099,USD
evt_2e6dc7e0,click,2026-06-03T18:31:25Z,2026-06-03T13:49:46Z,adv_1172,cmp_1172_1,preroll,desktop,US,0.0504,USD
evt_3d6ddf7d,impression,2026-06-03T19:17:23Z,2026-06-03T12:33:47Z,adv_1137,cmp_1137_3,banner_728x90,desktop,IN,0.0123,USD
evt_3c6dddea,impression,2026-06-03T09:49:43Z,2026-06-05T00:05:49Z,adv_1186,cmp_1186_3,preroll,desktop,DE,0.0049,INR
evt_2f6b8adc,impression,2026-06-03T06:26:51Z,2026-06-03T05:31:29Z,adv_1116,cmp_1116_2,interstitial,tablet,US,0.0186,INR
evt_306b8c6f,impression,2026-06-03T19:23:09Z,2026-06-03T17:06:23Z,adv_1158,cmp_1158_3,interstitial,mobile,CA,0.0155,USD
evt_316b8e02,impression,2026-06-03T20:05:02Z,2026-06-03T18:46:05Z,adv_1116,cmp_1116_1,banner_728x90,mobile,DE,0.0070,USD
evt_326b8f95,impression,2026-06-03T16:23:37Z,2026-06-03T16:04:04Z,adv_1158,cmp_1158_3,interstitial,tablet,US,0.0183,INR
evt_2b6b8490,impression,2026-06-03T03:05:39Z,2026-06-03T16:46:51Z,adv_1151,cmp_1151_3,interstitial,ctv,US,0.0066,USD
evt_2c6b8623,impression,2026-06-03T01:38:26Z,2026-06-03T05:10:12Z,adv_1130,cmp_1130_1,interstitial,mobile,US,0.0130,USD
evt_2d6b87b6,click,2026-06-03T04:36:34Z,2026-06-03T18:55:22Z,adv_1123,cmp_1123_2,native_feed,desktop,IN,0.5128,USD
evt_2e6b8949,impression,2026-06-03T06:18:45Z,2026-06-03T22:46:48Z,adv_1172,cmp_1172_3,preroll,tablet,CA,0.0105,USD
evt_376b9774,click,2026-06-03T18:17:10Z,2026-06-03T08:52:55Z,adv_1172,cmp_1172_1,interstitial,mobile,unknown,0.4975,USD
evt_376b9774,click,2026-06-03T18:17:10Z,2026-06-03T08:52:55Z,adv_1172,cmp_1172_1,interstitial,mobile,unknown,0.4975,USD
evt_386b9907,impression,2026-06-03T02:12:10Z,2026-06-03T04:14:29Z,adv_1123,cmp_1123_1,banner_300x250,tablet,IN,0.0142,INR
evt_417262f7,impression,2026-06-03T06:49:21Z,2026-06-03T04:51:55Z,adv_1165,cmp_1165_3,banner_300x250,desktop,DE,0.0187,USD
evt_40726164,impression,2026-06-03T09:27:56Z,2026-06-03T00:42:58Z,adv_1123,cmp_1123_3,native_feed,tablet,AU,0.0004,USD
evt_4372661d,impression,2026-06-03T22:46:07Z,2026-06-03T08:31:44Z,adv_1144,cmp_1144_2,preroll,ctv,SG,0.0062,USD
evt_4272648a,impression,2026-06-03T18:12:10Z,2026-06-03T22:19:32Z,adv_1130,cmp_1130_1,preroll,ctv,,0.0075,USD
